platform,komentar,timestamp,komentar_clean
YouTube,"Kejaksaan kurang cermat memahami kontrak. Kalau dalam RAB dibunyikan sewa sebulan walaupun siapnya hanya 12 hari, itu tidak ada masalah. Yg masalah itu, kalau dalam RAB, sewanya di buat hitungan per jam. Contoh, sewa 250 jam dengan rincian perjamnya 120 ribu. Setelah beroperasi yang terpakai hanya 10 jam, namun dibayarkan 250 jam. Nah disini baru saya sepakat dengan ucapan anda Pak Jaksa. Dan disini saya akui bahwa Amsal Sitepu cerdas. Dia tidak mau membuat proposal dengan bunyi per jam. ",2026-04-18 13:13:53,jaksa kurang cermat paham kontrak kalau rab bunyi sewa bulan walaupun siap hari tidak masalah yg masalah kalau rab sewa buat hitung per jam contoh sewa jam rincian jam ribu operasi pakai jam bayar jam nah sini baru sepakat ucap pak jaksa sini aku amsal sitepu cerdas tidak mau buat proposal bunyi per jam
YouTube,"profesor2 botak karena kebanyakan menggunakan otak mereka untuk berfikir, ini koq ada botak karena gak punya pikiran ?",2026-04-18 13:13:53,profesor botak banyak guna otak untuk berfikir koq botak gak punya pikir
YouTube,"Jika pekerjaan selesai sesuai dengan perjanjian (waktu dan kwalitas),jaksa ngapain ngerecoki dunia usaha ??? Jika ada pengelembungan harga atau mark up anggaran yang mengakibatkan kerugian negara,itu tanggung jawab pejabat pengguna anggaran. Jika kemudian ada keterlibatan swasta (pengusaha),berarti pengusaha turut serta. Bisa bisanya jaksa sembarangan menahan masyarakat 130 hari,tanpa melakukan tindak pidana.",2026-04-18 13:13:53,kerja selesai sesuai janji waktu kwalitasjaksa ngapain ngerecoki dunia usaha lembung harga mark up anggar akibat rugi negaraitu tanggung jawab jabat guna anggar kemudian ada libat swasta pengusahaberarti usaha turut bisa bisa jaksa sembarang tahan masyarakat haritanpa laku tindak pidana
YouTube,Tanyakan ke si danke dan si wira bayar full atau 12 hari atau gratis ,2026-04-18 13:13:53,tanya si danke si wira bayar full hari gratis
YouTube,"Suruh mereka garap sendiri aja.. Sy juga pernah diposisi bgto.. Gak di hargai, udah capek2 bikin konsep sampe editing.. Tp gak di hargain,  Garap sendiri aja woy...  RIP kreatifitas,  RIP Videographer RIP editor",2026-04-18 13:13:53,suruh garap sendiri aja sy pernah posisi bgto gak harga udah capek bikin konsep sampe editing tp gak hargain garap sendiri aja woy rip kreatifitas rip videographer rip editor
YouTube,Topi Puti kaca mata otak dungu juga yang harus di usus tuntas karena sudah ketahuaan dapat dana dari JPU Karo,2026-04-18 13:13:53,topi puti kaca mata otak dungu yang di usus tuntas sudah ketahuaan dana jpu karo
YouTube,sebenarnya klo ada kontrak hitam putih 30 hari  yaa emang harus 30 hari bayar walaupun cuma dipake 12 hari doang contoh waktu gw nyewa hotel transit 1 malem full bayar tapi gw cuma pake 5 jam doang itu udh aturan si penyewa,2026-04-18 13:13:53,benar klo kontrak hitam putih hari yaa emang hari bayar walaupun cuma dipake hari doang contoh waktu gw nyewa hotel transit malem full bayar gw cuma pake jam doang udh atur si sewa
YouTube,Anang supriatna mencoreng nama baik kejaksaan karena statementnya yg GOBLOK ,2026-04-18 13:13:53,anang supriatna coreng nama baik jaksa statementnya yg goblok
YouTube,"Lha kan itu kesepakatan awal 2 pihak...pke gak pake ya diitung 30 hari...bisa saja saya 6 hari buat trs 6 hari di akhir sewa KLO mau akalin...ya intinya pengguna jasa jg gak keberatan, hny di ada ada in sj SM kejaksaan...Inspektorat Sm BPK jg gak ada audit...",2026-04-18 13:13:53,lha kan sepakat awal pihakpke gak pake diitung haribisa saya hari buat trs hari akhir sewa klo mau akal inti guna jasa jg gak berat hny in sj sm kejaksaaninspektorat sm bpk jg gak ada audit
YouTube,seharusnya yang kalian telusuri bibil 8 miliar kaltim. gk berani?  kalau gk berarti berarti tanda2 korupi di kalian jaksa2,2026-04-18 13:13:53,yang kalian telusur bibil miliar kaltim gk berani kalau gk arti arti tanda korup kalian jaksa
YouTube,Lah sewa kos sebulan aja dibayar sebulan padahal ketika tiba make 12 hari..ini aslinya jaksa pinter apa bodoh g sih..,2026-04-18 13:13:53,lah sewa kos bulan aja bayar bulan padahal tiba make hariini asli jaksa pinter apa bodoh g sih
YouTube,Kejagung kok kayak membodohi masyarakat gitu,2026-04-18 13:13:53,jagung kok kayak bodoh masyarakat gitu
YouTube,"Pola pikir jaksa ke balik klu yg namanya sewa 1bln hrs byr ya sebulan kecuali ada ke sepakatan di awal bisa byr sesuai pemakaian itu baru bisa, jaksa seharusnya check pihak yg menyewakan BRG tersebut gimana aturan mainnya TDK asal bicara, banyak jaksa otaknya dungu tahunya nuduh dan mempenjarakan org kecil coba kasus korupsinya besar lemah TDK tegas byk pertimbangan karna wani Piro",2026-04-18 13:13:53,pola pikir jaksa balik klu yg nama sewa bln hrs byr bulan ada sepakat awal byr sesuai pakai baru jaksa check pihak yg sewa brg sebut gimana atur main tdk asal bicara banyak jaksa otak dungu tahu nuduh penjara org kecil coba kasus korupsi besar lemah tdk tegas byk timbang karna wani piro
YouTube,"gampang itu udah gunakan saja buat main"" yang penting 30 hari , tapi kalau bayarnya pakai uang pribadi sih bebas mau di kembalikan lebih awal terserah yg nyewa , kalau pakai uang rakyat itu menghambur""kan uang rakyat padahal tidak berguna untuk rakyat dan dosa kepada rakyat",2026-04-18 13:13:53,gampang udah guna buat main penting hari kalau bayar pakai uang pribadi sih bebas mau kembali lebih awal serah yg nyewa kalau pakai uang rakyat hambur uang rakyat padahal guna rakyat dosa rakyat
YouTube,Level kebodohan kasus ini mirip seperti kasus mantan dirut asdp Ira Puspadewi.,2026-04-18 13:13:53,level bodoh kasus mirip kasus mantan dirut asdp ira puspadewi
YouTube,Sisa hari nya bisa buat main drone di Ukraina,2026-04-18 13:13:53,sisa hari nya buat main drone ukraina
YouTube,T O L I L  ....... cape mau kesel cuma lucu  kl liaht   ketololan terus berlanjut dlm rezim berkelanjutan,2026-04-18 13:13:53,t o l i l cape mau kesel cuma lucu kl liaht tolol terus lanjut dlm rezim lanjut
YouTube,Drone disewa 30 hari selesai dalam 12 hari. Sisanya 18 hari tabrakin ke kepala si anang yg botak biar agak pinter,2026-04-18 13:13:53,drone sewa hari selesai hari sisa hari tabrakin kepala si anang yg botak biar pinter
YouTube," semakin goblok aja, sampek presenter media seperti ini. Lu sewa di mana bang?!?",2026-04-18 13:13:53,makin goblok aja sampek presenter media ini lu sewa mana bang
YouTube,Coba jaksa ini suruh ngedit video saja tanpa dibayar mau ndak? Kok bisa org gini lulus dan jd jaksa.? Kalau jaksa ini tdk dibayar gimana? Kan semua peralatan di sediakan negara.,2026-04-18 13:13:53,coba jaksa suruh ngedit video tanpa bayar mau ndak kok org gin lulus jd jaksa kalau jaksa tdk bayar gimana kan semua alat sedia negara
YouTube,sewa dron 1 hari dianggarkan 30 hari. beli barang 1 buah untuk 30 desa dianggarkan beli 30 buah untuk 30 desa. MASIH MERASA KORBAN,2026-04-18 13:13:53,sewa dron hari anggar hari beli barang buah desa anggar beli buah desa rasa korban
YouTube,"Kita sebagai konsumen itu gak terlalu perduli dgn tetek bengek hal seperti ini. Saya pikir kepala desa itu hanya minta buatin profil video harganya berapa. 30 juta? Oh, bolehlah yg penting berkualitas. Makanya kepala desa setuju.",2026-04-18 13:13:53,bagai konsumen gak terlalu duli dgn tetek bengek seperti saya pikir kepala desa hanya minta buatin profil video harga berapa juta boleh yg penting kualitas makanya kepala desa tuju
YouTube,"Klo Kejaksaan Agung kerja cuman 12 Hari tapi dibayar full 30 Hari, apa gak termasuk Korupsi itu? Tpi apa emang kerja 12 hari? Kalo misal kerjanya cuman 2 hari pas ada sidak gimana?",2026-04-18 13:13:53,klo jaksa agung kerja cuman hari bayar full hari apa gak masuk korupsi tpi apa emang kerja hari kalo misal kerja cuman hari pas sidak gimana
YouTube,Klitan ini pesanan kasus oknum pejabat utk kriminalisasi seorang ko Ten kreator agar dibayar sangat murah dan atau bahkan gratis 30 juta utk konten kreator itu sangat murah utk projek video semacam itu.....ini sistem hukum harus diperbaiki agar tidak mudah menuduh orang korupsi...pembersihan korupsi bagus tapi bukan hantam kromo seenak jidat kriminalisasi dalih spy anggaran pemerintah lebih hemat...gimana mau maju negara ini jika tidak menghargai profesi seseorang....guru honorer saja gak tuntas gaji guru resmi saja masih kecil...UMR sj masih sangat dibawah layak hidup sejahtera,2026-04-18 13:13:53,klitan pesan kasus oknum jabat utk kriminalisasi orang ko ten kreator bayar sangat murah atau bahkan gratis juta utk konten kreator sangat murah utk projek video macam ituini sistem hukum baik mudah tuduh orang korupsipembersihan korupsi bagus bukan hantam kromo enak jidat kriminalisasi dalih spy anggar perintah lebih hematgimana mau maju negara jika tidak harga profesi seseorangguru honorer gak tuntas gaji guru resmi kecilumr sj masih sangat bawah layak hidup sejahtera
YouTube,"Pala boleh botak, tapi isinya ternyata nga secerdas penampakan, mengarah ke dungu",2026-04-18 13:13:53,pala botak isi nyata nga cerdas tampak arah dungu
YouTube,itu mah ngeles.. keliatan bener songongnya.. menjual jasa = menjual krupuk ini mah.. klo gak pake duit ya begini model  ngejar penilain buat naik jabatan dengan ngorbanin orang.. songong berseragam.. sialan.. sewot bgt ane... loe-nya bikin jus baygon aza lah...,2026-04-18 13:13:53,mah ngeles liat bener songong jual jasa jual krupuk mah klo gak pake duit begini model ngejar penilain buat naik jabat ngorbanin orang songong seragam sial sewot bgt ane loenya bikin jus baygon aza lah
YouTube,Lebay,2026-04-18 13:13:53,lebay
YouTube,"elu tugas ke luar kota, masuk hotel untuk 24 jam, tapi 18 jam lu udah cek out karena udah selesai kerjaan, lu bayar setengah gitu, tetep full kan?  gi mana sihhh",2026-04-18 13:13:53,elu tugas luar kota masuk hotel jam jam lu udah cek out udah selesai kerja lu bayar tengah gitu tetep full kan gi mana sihhh
YouTube,Coba periksa pegawai kejaksaan itu msh waras gak? Karena saya yakin dia juga ada korupsinya coba diaudit biaya operasionalnya?,2026-04-18 13:13:53,coba periksa pegawai jaksa msh waras gak saya yakin juga korupsi coba audit biaya operasional
YouTube,"Tukang sewa scafolding bisa tertawa terbahak2.  Untuk yg blm tau, kl sewa scafolding rata2 minimal 1 bulan, jadi mau sewa 3 hari atau 30 hari biayanya sama.  Sewa property juga sama, kl sudah sewa 1 tahun, mau dipakai hanya 6 bulan ya tidak bisa menuntut pengembalian biaya sewa.  Terkecuali jika ada pasal khusus di perjanjiannya (yg menyebutkan hal tsb).",2026-04-18 13:13:53,tukang sewa scafolding tertawa bahak yg blm tau kl sewa scafolding rata minimal bulan jadi mau sewa hari hari biaya sama sewa property sama kl sewa tahun mau pakai bulan tidak tuntut kembali biaya sewa kecuali ada pasal khusus janji yg sebut tsb
YouTube,Buruh aja tahu bedanya harian atau borongan,2026-04-18 13:13:53,buruh aja tahu beda hari borong
YouTube,"memasak bro, paling nyesel jaksa medan",2026-04-18 13:13:53,masak bro paling nyesel jaksa medan
YouTube,"seleksi untuk masuk instansi nya kurang ketat termasuk naik jabatan nya. jadi nya pola berpikirnya kayak gitu deh. masa sewa 30 hari , kemudian 12 hari selesai pakai , dianggab korupsi ???",2026-04-18 13:13:53,seleksi masuk instansi nya kurang ketat masuk naik jabat nya jadi nya pola pikir kayak gitu deh masa sewa hari kemudian hari selesai pakai dianggab korupsi
YouTube,"pertanyaan saya, serius ni nanya ya. bang amsal itu kan menawarkan harga , kita nggap di sebagai penjual jasa. dia maksih harga berapapun seharusnya kan terserah dia, dan selagi kadesnya acc, maka semua tidak ada yg salah dengannya kan? Apa nanti pedagang atau penjual barang juga bisadituduh korupsi, ketika dia menjual sesuatu yang setelah dianalisa oleh inspektorat ditemukan bahwa harga jual jauh lebih tinggi dibanding harga modalnya? menurutku yang gila siapa? jadi nggak ushaikir terlalu tinggi oon",2026-04-18 13:13:53,tanya serius ni nanya bang amsal kan tawar harga nggap bagai jual jasa maksih harga berapa kan serah dan kades acc semua ada yg salah dengan kan apa dagang jual barang bisadituduh korupsi dia jual dianalisa inspektorat temu harga jual jauh lebih tinggi banding harga modal turut yang gila siapa jadi ushaikir terlalu tinggi oon
YouTube,"Org beli kuota 1 bulan aja 28hari, padahal bulan yg 28hari itu cuma februari itupun 4tahun sekali. Dari 12 bulan kenapa yg diambil februari yg terjadi 4tahun sekali. Tangkap itu provider karena korupsi 2 hari. Kuota yang sudah dibayar jg hangus kalo tidak dipakai padahal sudah bayar harusnya dobel korupsi",2026-04-18 13:13:53,org beli kuota bulan aja hari padahal bulan yg hari cuma februari itu tahun sekali bulan yg ambil februari yg jadi tahun sekali tangkap provider korupsi hari kuota bayar jg hangus kalo pakai padahal sudah bayar harus dobel korupsi
YouTube,"lu sewa mobil 1 minggu. mau lu pake 1 hari 2 hari atau 3 hari itu urusan lu. misalny lu pakai cuma 3 hari, 4 hariny lebih bnyk diam. itu urusan lu. pokok nya di perjanjian sudah jelas sewa mobil 1 minggu, ya bayar 1 minggu ke penyewa mobilnya.  sama dgn sewa rumah. rumah per bulan tapi dihuni 12 hari. ya tetap bayar per bulan. lu mau huni 12 hari atau sampai 1 bulan penuh itu urusan lu, pokokny uang sewa rumah ny per 1 bulan",2026-04-18 13:13:53,lu sewa mobil minggu mau lu pake hari hari hari urus lu misalny lu pakai cuma hari hariny lebih bnyk diam urus lu pokok nya janji jelas sewa mobil minggu bayar minggu sewa mobil sama dgn sewa rumah rumah per bulan huni hari tetap bayar per bulan lu mau huni hari sampai bulan penuh urus lu pokokny uang sewa rumah ny per bulan
YouTube,"RAB itu rencana anggaran biaya... Termasuk segala bentuk biaya kegiatan yang AKAN berlangsung...!!! Kalau ada mark up kan bisa diskusi sebelum RAB disyahkan menjadi Biaya Kegiatan .... Gratisan hari ini ? Pak pipis aja bayar, mati aja bayar... Apa yang yang masih gratis didunia ini...? ",2026-04-18 13:13:53,rab rencana anggar biaya masuk segala bentuk biaya giat akan langsung kalau mark up kan diskusi rab syah jadi biaya giat gratis hari pak pipis aja bayar mati aja bayar apa yang gratis dunia
YouTube,"Di AS/ Eropa malah jasa profesional dibayar per jam bisa 2jt lebih. Kalau pemula bisa 700rb per jam. Ga bisa ber word word kalo di Konohe, keahlian tidak dihargai. Berarti mereka juga harusnya tidak digaji, karna pasal bisa tinggal baca, dokumen bisa pake template tinggal masukin materi per perkara, dan hasil pemikiran datangnya dari Tuhan.  Simple aja, perlakukan orang lain seperti kita ingin diperlakukan.",2026-04-18 13:13:53,as eropa malah jasa profesional bayar per jam jt lebih kalau mula rb per jam ga ber word word kalo konohe ahli harga arti juga harus gaji karna pasal tinggal baca dokumen pake template tinggal masukin materi per perkara hasil pikir datang tuhan simple aja laku orang seperti ingin laku
YouTube,Logika PJU lucu semua jasa bisa kena dong? Eh bikin jalan sewa alat molen stemper mixer kalau jalan lebih cepat dr seharusnya berarti sewa alat yg kena bisa di implementasikan bgt dong? Wah bahaya logika PJU Karo terlalu downgrade. Perlu di ambil alih kasusnya  Periksa Kapolres yg sdh bikin berita acara pemeriksaan dan PJU yg sdh menerima hasil dan merevisi itu. Perlu di transparansi secara terbuka ini kasus wah gila asli ,2026-04-18 13:13:53,logika pju lucu semua jasa kena dong eh bikin jalan sewa alat molen stemper mixer kalau jalan lebih cepat dr arti sewa alat yg kena implementasi bgt dong wah bahaya logika pju karo terlalu downgrade perlu ambil alih kasus periksa kapolres yg sdh bikin berita acara periksa pju yg sdh terima hasil revisi perlu di transparansi buka kasus wah gila asli
YouTube,"Owqlah, iklan kementrian ekraf twrnyata..   Br tau ada kementrian ekraf.. kreatifitas kok dikasih kementrian?",2026-04-18 13:13:53,owqlah iklan tri ekraf twrnyata br tau tri ekraf kreatifitas kok kasih tri
YouTube,yg salah tuh orang yg meyetujui RAB lah. mau editing /ide cuman Rp.0 atau 1M peruma kalo gak di setujui. dmn dmn org yg mensetujui disitu lah orang yang harus bertangung jawab.  lawak kalo negri ini,2026-04-18 13:13:53,yg salah tuh orang yg meyetujui rab lah mau editing ide cuman rp m uma kalo gak tuju dmn dmn org yg tuju situ lah orang harus bertangung jawab lawak kalo negri
YouTube,"RENTAL MOBIL 24 JAM 250.000 , 15 jam dikembaliin BAYAR CUMA 22 JAM , DIBACOK SAMA ORANG RENTALNYA",2026-04-18 13:13:53,rental mobil jam jam dikembaliin bayar cuma jam bacok sama orang rental
YouTube,Pejabat zaman now apa takut bicara sendiri di depan mic? Kok berdiri rame2 di belakanh menteri nya kyk mau tawuran sih,2026-04-18 13:13:53,jabat zaman now apa takut bicara sendiri depan mic kok diri rame belakanh menteri nya kyk mau tawur sih
YouTube,Bang setelah kulihat videonya kurang mantap videonya jujur.,2026-04-18 13:13:53,bang lihat video kurang mantap video jujur
YouTube,Ohh saya nangkap.. Sebenarnya apa urgensi membuat video desa?  Proposal ditawarkan oleh amsal sitepu dan yg lucunya 20 desa semua setuju2 saja beliau yg buat.. Bukankan ini janggal?,2026-04-18 13:13:53,ohh nangkap benar apa urgensi buat video desa proposal tawar amsal sitepu yg lucu desa semua tuju beliau yg buat bukan janggal
YouTube,Ide yang dihargai 0 rupiah hanyalah ide0t,2026-04-18 13:13:53,ide harga rupiah hanya idet
YouTube,"hahaha sewa 30 hari ternyata 10 hari selesai, kembalikan saja sama yg nyewakan, atau 20 hari sisanya bisa sewakan ke penuntut, itulah teknik penghitung kerugian yg ruwet, enak di dia rugi di pengguna, emang gue pikirin",2026-04-18 13:13:53,hahaha sewa hari nyata hari selesai kembali sama yg nyewakan hari sisa sewa tuntut teknik hitung rugi yg ruwet enak dia rugi guna emang gue pikirin
YouTube,"Jaksaaa sekolahh tinggitinggi cuman buat jadi orang tolol doang , ide kratif editing itu butuh duit yang gua bingung kenapa bukti korupsi data nya di IT bukan BPK kok malah IT aneh  inimah kaya pemaksaan korban",2026-04-18 13:13:53,jaksaaa sekolahh tinggitinggi cuman buat jadi orang tolol doang ide kratif editing butuh duit gua bingung bukti korupsi data nya it bukan bpk kok malah it aneh inimah kaya paksa korban
YouTube,Kasus ini tu siapa yang diuntungkan ya?,2026-04-18 13:13:53,kasus tu siapa untung
YouTube,"negara rusak Mulai dari Jadi Jaksa Nyogok, Jadi Polisi Nyogok Jadi TNI Nyogok, sebenarnya dia tidak punya keahlian atau kemampuan itu, mereka jadi pejabat Karena nyogok, beginilah jadinya. Lebi parah lagi sekarang jadi Perangkat Desa harus Nyogok. Jadi Atas Nama Tes dijadikan Ladang Korupsi.",2026-04-18 13:13:53,negara rusak mulai jadi jaksa nyogok jadi polisi nyogok jadi tni nyogok benar tidak punya ahli mampu mereka jadi jabat nyogok begini jadi lebi parah sekarang jadi perangkat desa nyogok jadi atas nama tes jadi ladang korupsi
